time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-14,Djibouti,0,13514,13484.38,108945,0.10869999999999999,0.026000000000000002,0.013999999999999999
2021-12-14,Dominica,24,6257,86695.67,29184,0.4044,0.3786,0.0067
2021-12-14,Dominican Republic,308,410720,37495.96,6910000,0.6313,0.517,0.0103
2021-12-14,Ecuador,267,533457,29821.27,14020000,0.7836,0.6748000000000001,0.0629
2021-12-14,Egypt,1621,370819,3556.73,30510000,0.2926,0.1746,0.0571
2021-12-14,El Salvador,67,121267,18603.51,4460000,0.6838,0.6315999999999999,0.0313
2021-12-14,Equatorial Guinea,0,13612,9388.29,249067,0.1718,0.1376,0.0129
2021-12-14,Eritrea,19,7675,2131.08,,,,0.0083
2021-12-14,Estonia,618,229214,172967.16,834754,0.6299,0.6067,0.008100000000000001
2021-12-14,Eswatini,1222,54731,46684.11,320460,0.2733,0.2491,0.0229
2021-12-14,Ethiopia,324,373564,3169.12,9040000,0.0767,0.0123,0.0183
2021-12-14,Europe,393644,79700000,106414.02,477720000,0.6378,0.5969,0.018500000000000003
2021-12-14,European Union,273396,50200000,112248.27,318440000,0.7121,0.6814,0.0174
2021-12-14,Faeroe Islands,64,4477,91268.63,41387,0.8437,0.8240999999999999,0.0029
2021-12-14,Falkland Islands,0,83,23526.08,,,,
2021-12-14,Fiji,0,52593,58249.04,659250,0.7301000000000001,0.6624,0.0132
2021-12-14,Finland,1676,207033,37314.26,4320000,0.7791,0.7363,0.006999999999999999
2021-12-14,France,63405,8380000,124276.21,52530000,0.7791,0.7156999999999999,0.0144
2021-12-14,French Polynesia,0,46334,163994.42,167068,0.5913,0.5577000000000001,0.0137
2021-12-14,Gabon,35,37626,16511.11,392898,0.1724,0.076,0.0076
2021-12-14,Gambia,11,10045,4039.11,245081,0.09849999999999999,0.0925,0.034
2021-12-14,Georgia,3988,894801,224837.20,1280000,0.32130000000000003,0.2659,0.0143
2021-12-14,Germany,52233,6630000,79065.90,60640000,0.7228,0.6920000000000001,0.0161
2021-12-14,Ghana,0,131547,4145.55,2650000,0.0836,0.0493,0.009399999999999999
2021-12-14,Gibraltar,43,7589,225253.04,41081,1.2193,1.1852,0.0132
2021-12-14,Greece,5953,1010000,97645.71,7280000,0.7016,0.6546,0.0192
2021-12-14,Greenland,0,1876,32988.68,40385,0.7101999999999999,0.6657,
2021-12-14,Grenada,0,5915,52338.18,41064,0.36329999999999996,0.3103,0.0338
2021-12-14,Guatemala,288,622525,34111.21,6290000,0.3448,0.24050000000000002,0.0258
2021-12-14,Guernsey,0,0,0,,,,
2021-12-14,Guinea,16,30814,2282.99,1690000,0.125,0.060599999999999994,0.0126
2021-12-14,Guinea-Bissau,2,6450,3200.21,385186,0.1911,0.0105,0.0231
2021-12-14,Guyana,64,38618,48863.19,406072,0.5138,0.3624,0.0265
2021-12-14,Haiti,107,25865,2241.01,120569,0.0104,0.0060999999999999995,0.029500000000000002
2021-12-14,High income,484941,121480000,99989.13,913640000,0.752,0.6918000000000001,0.0155
2021-12-14,Honduras,0,378615,37624.49,4920000,0.4885,0.39280000000000004,0.0275
2021-12-14,Hong Kong,5,12495,1654.35,4820000,0.6378,0.6073,0.0171
2021-12-14,Hungary,3575,1200000,124817.71,6190000,0.6429,0.6131,0.0308
2021-12-14,Iceland,161,19708,53439.34,287025,0.7783,0.7666,0.0018
2021-12-14,India,6984,34710000,24910.58,820960000,0.5892000000000001,0.377,0.0137
2021-12-14,Indonesia,190,4260000,15412.55,148340000,0.5367999999999999,0.3782,0.0338
2021-12-14,International,0,721,0,,,,0.0208
2021-12-14,Iran,2784,6160000,72449.64,58570000,0.6888,0.578,0.0212
2021-12-14,Iraq,474,2089999,50725.25,8109999,0.19699999999999998,0.1273,0.0115
2021-12-14,Ireland,3871,632177,126869.19,3880000,0.7794,0.7673000000000001,0.0092
2021-12-14,Isle of Man,96,12731,149057.49,68519,0.8022,0.7617,0.0053
2021-12-14,Israel,761,1350000,145493.06,6430000,0.6920000000000001,0.625,0.0060999999999999995
2021-12-14,Italy,20665,5260000,87114.57,47710000,0.7904000000000001,0.7347,0.025699999999999997
2021-12-14,Jamaica,41,91843,30887.56,700128,0.23550000000000001,0.18309999999999998,0.0265
2021-12-14,Japan,128,1730000,13710.49,100100000,0.7940999999999999,0.7787000000000001,0.0106
2021-12-14,Jersey,0,0,0,80760,0.799,0.755,
2021-12-14,Jordan,4402,1020000,99297.77,4250000,0.41409999999999997,0.374,0.0118
2021-12-14,Kazakhstan,556,1060000,56034.08,8880000,0.4677,0.439,0.017
2021-12-14,Kenya,331,256815,4670.58,5510000,0.1002,0.0608,0.0208
2021-12-14,Kiribati,0,2,16.48,59492,0.4901,0.1868,
2021-12-14,Kosovo,8,161216,90463.30,874041,0.4905,0.4341,0.018500000000000003
2021-12-14,Kuwait,79,413790,95595.46,3320000,0.7672,0.7379000000000001,0.006
2021-12-14,Kyrgyzstan,36,184027,27763.63,1170000,0.1771,0.1435,0.0151
2021-12-14,Laos,1358,91816,12442.27,3740000,0.5075,0.42,0.0027
2021-12-14,Latvia,930,263145,140950.35,1300000,0.6945,0.662,0.0167
2021-12-14,Lebanon,1474,692315,102275.01,2080000,0.3079,0.25920000000000004,0.0128
2021-12-14,Lesotho,121,23223,10756.03,648817,0.3005,0.2969,0.0286
2021-12-14,Liberia,0,5844,1128.14,784838,0.1515,0.1458,0.049100000000000005
2021-12-14,Libya,512,379328,54512.60,1800000,0.2582,0.10880000000000001,0.0147
2021-12-14,Liechtenstein,111,5512,144089.51,25965,0.6788,0.6653,0.0123
2021-12-14,Lithuania,1518,493471,183455.88,1890000,0.7041,0.6725,0.014199999999999999
2021-12-14,Low income,2394,1400000,2102.26,47500000,0.07139999999999999,0.035,0.027000000000000003
2021-12-14,Lower middle income,51894,64410000,19337.68,1570000000,0.46990000000000004,0.3165,0.0183
2021-12-14,Luxembourg,211,94511,148879.83,455971,0.7182999999999999,0.6769,0.0095
2021-12-14,Macao,0,77,116.95,489450,0.7434000000000001,0.687,
2021-12-14,Madagascar,0,45794,1610.91,589003,0.0207,0.019,0.021400000000000002
2021-12-14,Malawi,235,62615,3186.89,1290000,0.06570000000000001,0.0325,0.0369
2021-12-14,Malaysia,4097,2700000,82353.67,25950000,0.7918000000000001,0.7795000000000001,0.0115
2021-12-14,Maldives,124,93370,171756.01,396288,0.7290000000000001,0.6729999999999999,0.0028000000000000004
2021-12-14,Mali,91,18718,897.50,843144,0.0404,0.0165,0.0338
2021-12-14,Malta,100,40724,78907.19,437219,0.8472,0.8414,0.0116
2021-12-14,Marshall Islands,0,4,67.09,,,,
2021-12-14,Mauritania,44,39878,8351.22,1110000,0.23199999999999998,0.1481,0.021400000000000002
2021-12-14,Mauritius,59,22710,17833.75,916524,0.7197,0.7136,0.0106
2021-12-14,Mexico,771,3920000,30085.37,81770000,0.6277,0.5102,0.0757
2021-12-14,Micronesia (country),0,1,8.60,,,,
2021-12-14,Moldova,456,370459,92061.80,989897,0.24600000000000002,0.23879999999999998,0.0254
2021-12-14,Monaco,0,4114,104099.19,,,,0.0088
2021-12-14,Mongolia,191,385638,115832.18,2260000,0.6798000000000001,0.6478,0.0053
2021-12-14,Montenegro,210,160111,254933.12,280159,0.4461,0.4213,0.0147
2021-12-14,Montserrat,0,44,8833.57,1547,0.3106,0.2955,0.0227
2021-12-14,Morocco,219,951763,25485.83,24570000,0.6579999999999999,0.6131,0.0155
2021-12-14,Mozambique,733,154520,4804.27,7240000,0.22519999999999998,0.1487,0.0126
2021-12-14,Myanmar,363,527274,9620.73,18830000,0.3436,0.2377,0.0364
2021-12-14,Namibia,0,133090,51438.85,387413,0.1497,0.1261,0.0269
2021-12-14,Nauru,0,0,0,,,,
2021-12-14,Nepal,229,824764,27793.30,12250000,0.4128,0.3281,0.013999999999999999
2021-12-14,Netherlands,12784,2910000,169545.74,13290000,0.774,0.7077,0.006999999999999999
2021-12-14,New Caledonia,10,12525,43456.84,182049,0.6315999999999999,0.5978,0.022400000000000003
2021-12-14,New Zealand,76,13143,2565.69,3950000,0.772,0.7356,0.0036
2021-12-14,Nicaragua,63,17391,2594.75,4630000,0.6906,0.3998,0.0123
2021-12-14,Niger,7,7170,285.31,507223,0.0202,0.018500000000000003,0.0375
2021-12-14,Nigeria,1115,218596,1034.04,8180000,0.0387,0.0191,0.013600000000000001
2021-12-14,Niue,0,0,0,,,,
2021-12-14,North America,125099,59970000,100517.84,397690000,0.6666,0.5631,0.0199
2021-12-14,North Macedonia,353,219843,105558.71,836816,0.4018,0.38630000000000003,0.0353
2021-12-14,Northern Cyprus,0,0,0,284357,0.7439,0.722,
2021-12-14,Norway,10867,328747,60148.06,4260000,0.7801,0.7112,0.0034999999999999996
2021-12-14,Oceania,2921,396606,9176.46,26080000,0.6034,0.5694,0.011000000000000001
2021-12-14,Oman,17,304741,58341.77,3120000,0.5975,0.5531,0.013500000000000002
2021-12-14,Pakistan,370,1290000,5727.86,85740000,0.3807,0.2575,0.022400000000000003
2021-12-14,Palau,0,8,440.19,,,,
2021-12-14,Palestine,410,464751,88985.78,2049999,0.3931,0.28309999999999996,0.0104
2021-12-14,Panama,657,481438,109877.64,3020000,0.6887000000000001,0.5589999999999999,0.015300000000000001
2021-12-14,Papua New Guinea,25,35962,3943.63,282571,0.031,0.023700000000000002,0.0163
2021-12-14,Paraguay,98,463926,64258.87,3440000,0.4771,0.39770000000000005,0.0356
2021-12-14,Peru,945,2260000,67606.64,23800000,0.7134999999999999,0.6106,0.0895
2021-12-14,Philippines,65,2840000,25546.57,56110000,0.5053,0.37829999999999997,0.0177
2021-12-14,Pitcairn,0,0,0,,,,
2021-12-14,Poland,17460,3860000,102047.38,21220000,0.5615,0.5485,0.0231
2021-12-14,Portugal,3591,1200000,118037.18,9180000,0.9024,0.8887,0.015600000000000001
2021-12-14,Qatar,167,245690,83838.25,,,,0.0025
2021-12-14,Romania,946,1790000,93821.12,7980000,0.4174,0.40090000000000003,0.0322
2021-12-14,Russia,27910,9900000,67843.20,70520000,0.4833,0.4238,0.028900000000000002
2021-12-14,Rwanda,129,100763,7589.57,6850000,0.5158,0.315,0.013300000000000001
2021-12-14,Saint Helena,0,4,656.28,,,,
2021-12-14,Saint Kitts and Nevis,0,2796,52216.79,27436,0.5124,0.4719,0.01
2021-12-14,Saint Lucia,7,13105,71067.94,55218,0.2994,0.2607,0.0216
2021-12-14,Saint Pierre and Miquelon,1,96,16634.90,,,,
2021-12-14,Saint Vincent and the Grenadines,1,5723,51433.91,33192,0.2983,0.22699999999999998,0.0134
2021-12-14,Samoa,0,3,14.99,141356,0.7062999999999999,0.6073,
2021-12-14,San Marino,255,6719,197559.54,24282,0.7140000000000001,0.6358,0.013999999999999999
2021-12-14,Sao Tome and Principe,0,3733,16712.63,86396,0.3868,0.2293,0.015300000000000001
2021-12-14,Saudi Arabia,65,550369,15573.24,24820000,0.7021999999999999,0.6465000000000001,0.0161
2021-12-14,Senegal,2,74094,4308.72,1330000,0.07719999999999999,0.0547,0.0254
2021-12-14,Serbia,1547,1280000,185804.01,3290000,0.47909999999999997,0.46159999999999995,0.0096
2021-12-14,Seychelles,19,23920,241836.01,82323,0.8323,0.7909999999999999,0.0054
2021-12-14,Sierra Leone,1,6423,788.94,747044,0.09179999999999999,0.0473,0.018799999999999997
2021-12-14,Singapore,442,274143,50268.26,4800000,0.88,0.87,0.0029
2021-12-14,Sint Maarten (Dutch part),0,0,0,27086,0.6238,0.5783,
2021-12-14,Slovakia,6657,1300000,237314.42,2690000,0.493,0.46140000000000003,0.012
2021-12-14,Slovenia,1714,442347,212797.47,1240000,0.5963,0.564,0.0123
2021-12-14,Solomon Islands,0,20,28.41,176593,0.25079999999999997,0.07429999999999999,
2021-12-14,Somalia,0,23074,1410.43,892093,0.0545,0.0406,0.057800000000000004
2021-12-14,South Africa,23857,3200000,53373.34,18530000,0.3086,0.2577,0.0281
2021-12-14,South America,15979,39190000,90244.78,315970000,0.7276,0.6147,0.030299999999999997
2021-12-14,South Korea,7843,536495,10456.94,43090000,0.8399,0.8151999999999999,0.0083
2021-12-14,South Sudan,0,12904,1133.78,227262,0.02,0.016,0.0103
2021-12-14,Spain,26136,5370000,114795.25,38570000,0.8251000000000001,0.8077,0.0165
2021-12-14,Sri Lanka,2545,576194,26803.08,15960000,0.7423000000000001,0.6416,0.0254
2021-12-14,Sudan,235,45112,1004.51,4019999,0.0894,0.0275,0.0721
2021-12-14,Suriname,87,51289,86666.40,259919,0.43920000000000003,0.3795,0.023
2021-12-14,Sweden,9472,1240000,121916.30,7670000,0.7553,0.716,0.0123
2021-12-14,Switzerland,8171,1140000,131207.02,5920000,0.6798000000000001,0.6626000000000001,0.0103
2021-12-14,Syria,151,49423,2704.30,1000000,0.054900000000000004,0.0418,0.0571
2021-12-14,Taiwan,10,16752,702.24,18530000,0.7766,0.6354,0.0506
2021-12-14,Tajikistan,0,17493,1794.22,3520000,0.3611,0.2838,0.0070999999999999995
2021-12-14,Tanzania,0,26309,427.80,1590000,0.0259,0.0175,0.0279
2021-12-14,Thailand,2862,2170000,31091.92,50100000,0.7161,0.6239,0.0098
2021-12-14,Timor,1,19830,14755.84,662963,0.49329999999999996,0.39659999999999995,0.0060999999999999995
2021-12-14,Togo,0,26416,3115.74,1370000,0.1612,0.10949999999999999,0.0092
2021-12-14,Tokelau,0,0,0,,,,
2021-12-14,Tonga,0,1,9.37,73609,0.6895,0.5304,
2021-12-14,Trinidad and Tobago,1250,81857,58328.71,699968,0.4988,0.46740000000000004,0.03
2021-12-14,Tunisia,317,719903,60314.78,6330000,0.5305,0.4522,0.0353
2021-12-14,Turkey,21477,9080000,106798.33,56570000,0.6652,0.5997,0.0088
2021-12-14,Turkmenistan,0,0,0,,,,
2021-12-14,Turks and Caicos Islands,4,3141,80074.44,,,,0.008
2021-12-14,Tuvalu,0,0,0,,,,
2021-12-14,Uganda,87,128187,2720.23,6530000,0.13849999999999998,0.0273,0.0255
2021-12-14,Ukraine,7716,3750000,86183.11,14220000,0.3272,0.2913,0.026000000000000002
2021-12-14,United Arab Emirates,110,743004,74366.71,9880000,0.9890000000000001,0.9028,0.0029
2021-12-14,United Kingdom,59746,10950000,160592.35,51330000,0.7526,0.6868000000000001,0.0134
2021-12-14,United States,116071,50250000,150940.14,239570000,0.7216,0.6093,0.016
2021-12-14,Upper middle income,118979,84200000,33496.43,1910000000,0.7595999999999999,0.6954,0.0265
2021-12-14,Uruguay,469,402978,115627.10,2760000,0.7918999999999999,0.7656999999999999,0.0152
2021-12-14,Uzbekistan,136,196094,5778.39,18300000,0.5392,0.3272,0.0073
2021-12-14,Vanuatu,1,7,22.26,100264,0.3188,0.1506,0.1429
2021-12-14,Vatican,0,27,33251.23,,,,
2021-12-14,Venezuela,406,439089,15296.63,18390000,0.6408,0.4044,0.012
2021-12-14,Vietnam,15220,1440000,14705.77,75140000,0.7654000000000001,0.5744,0.0196
2021-12-14,Wallis and Futuna,0,454,40923.02,6016,0.5423,0.5339,0.0154
2021-12-14,World,658296,271490000,34475.24,4440000000,0.5633,0.46549999999999997,0.0196
2021-12-14,Yemen,3,10075,330.43,556652,0.0183,0.012,0.1957
2021-12-14,Zambia,471,211705,11189.09,,,0.0452,0.0173
2021-12-14,Zimbabwe,4872,172012,11397.43,3980000,0.2638,0.19870000000000002,0.0276
2021-12-15,Afghanistan,5,157665,3957.91,4139999,0.10400000000000001,0.0942,0.04650000000000001
2021-12-15,Africa,44313,9040000,6583.26,176970000,0.1288,0.0837,0.024900000000000002
2021-12-15,Albania,326,204627,71225.79,1110000,0.38689999999999997,0.34850000000000003,0.0154
2021-12-15,Algeria,245,213533,4785.95,7020000,0.1573,0.1245,0.028900000000000002
2021-12-15,Andorra,0,20136,260309.74,56628,0.7321,0.6535,0.0067
2021-12-15,Angola,134,65565,1932.15,7250000,0.21350000000000002,0.10490000000000001,0.0265
2021-12-15,Anguilla,0,1592,105256.20,10079,0.6664,0.6098,0.0025
2021-12-15,Antigua and Barbuda,0,4177,42308.16,62154,0.6295000000000001,0.5926,0.027999999999999997
2021-12-15,Argentina,4819,5370000,117777.53,37480000,0.8219,0.6876000000000001,0.0218
2021-12-15,Armenia,212,342977,115553.30,869750,0.293,0.1963,0.0229
2021-12-15,Aruba,27,16673,155538.97,84051,0.7841,0.7325,0.010700000000000001
2021-12-15,Asia,79297,83320000,17808.86,3050000000,0.6514,0.5313,0.0149
2021-12-15,Australia,3423,238970,9266.64,20270000,0.7859999999999999,0.7531,0.0089
2021-12-15,Austria,4224,1240000,137042.70,6530000,0.722,0.6929000000000001,0.0108
2021-12-15,Azerbaijan,1156,607076,59381.35,5130000,0.5015999999999999,0.4526,0.0134
2021-12-15,Bahamas,43,22950,57821.09,154135,0.3883,0.36729999999999996,0.0308
2021-12-15,Bahrain,53,278202,159127.61,1190000,0.6829999999999999,0.6678000000000001,0.005
2021-12-15,Bangladesh,297,1580000,9502.52,87200000,0.5243,0.2656,0.0177
2021-12-15,Barbados,78,27027,93938.99,154868,0.5383,0.48979999999999996,0.009399999999999999
2021-12-15,Belarus,1765,678277,71829.56,4059999,0.4304,0.32189999999999996,0.0079
2021-12-15,Belgium,11851,1980000,170225.51,8890000,0.764,0.7536,0.013999999999999999
2021-12-15,Belize,35,31187,77021.10,229714,0.5672999999999999,0.48950000000000005,0.018799999999999997
2021-12-15,Benin,10,24907,2000.40,1360000,0.10949999999999999,0.08529999999999999,0.006500000000000001
2021-12-15,Bermuda,0,5784,93152.10,46194,0.7440000000000001,0.7282,0.0183
2021-12-15,Bhutan,3,2652,3400.44,589762,0.7562000000000001,0.7245999999999999,0.0011
2021-12-15,Bolivia,1766,556765,47052.14,5300000,0.44799999999999995,0.3726,0.0348
2021-12-15,Bonaire Sint Eustatius and Saba,6,3162,119568.92,,,,0.006999999999999999
2021-12-15,Bosnia and Herzegovina,522,283109,86751.21,882641,0.2705,,0.0461
2021-12-15,Botswana,0,197644,82446.48,1130000,0.4697,0.4181,0.0123
2021-12-15,Brazil,5078,22210000,103768.17,165140000,0.7717,0.6584,0.0278
2021-12-15,British Virgin Islands,0,2842,93416.16,18357,0.6034,0.5547,0.0137
2021-12-15,Brunei,9,15372,34815.14,405092,0.9175,0.8729,0.0064
2021-12-15,Bulgaria,1725,720376,104452.96,1900000,0.2761,0.2692,0.0414
2021-12-15,Burkina Faso,0,16672,775.55,442769,0.0206,0.0155,0.0177
2021-12-15,Burundi,257,21143,1725.19,4010,0.0003,0.0002,0.0018
2021-12-15,Cambodia,8,120390,7104.14,14220000,0.8389,0.8011,0.024900000000000002
2021-12-15,Cameroon,0,107662,3954.63,806176,0.0296,0.023,0.0171
2021-12-15,Canada,6042,1860000,48874.65,31300000,0.8220999999999999,0.7681999999999999,0.0161
2021-12-15,Cape Verde,18,38527,68565.46,302802,0.5389,0.45549999999999996,0.0091
2021-12-15,Cayman Islands,47,8007,120409.64,58569,0.8808,0.8551000000000001,0.0011
2021-12-15,Central African Republic,0,11961,2431.10,446712,0.0908,0.0699,0.0084
2021-12-15,Chad,0,5703,337.16,285922,0.0169,0.0048,0.0317
2021-12-15,Chile,1060,1790000,92970.56,17110000,0.8905,0.8528,0.0217
2021-12-15,China,75,100000,69.24,1260000000,0.8724,0.8214,0.0464
2021-12-15,Colombia,2066,5100000,99476.49,37840000,0.738,0.5215,0.0254
2021-12-15,Comoros,4,4576,5150.51,282378,0.3178,0.2755,0.033
2021-12-15,Congo,0,19066,3370.33,734721,0.12990000000000002,0.09910000000000001,0.018799999999999997
2021-12-15,Cook Islands,0,2,113.82,12841,0.7308,0.7112,
2021-12-15,Costa Rica,68,568373,110598.78,3920000,0.7631999999999999,0.6547,0.0129
2021-12-15,Cote d'Ivoire,36,61943,2289.64,3310000,0.1222,0.0557,0.011399999999999999
2021-12-15,Croatia,4671,662397,162286.30,2240000,0.5476,0.47350000000000003,0.0178
2021-12-15,Cuba,62,963813,85161.31,10240000,0.9044,0.8308,0.0086
2021-12-15,Curacao,39,17657,107144.59,103588,0.6286,0.5835,0.0104
2021-12-15,Cyprus,650,142878,159461.16,636379,0.7101999999999999,0.6663,0.0043
2021-12-15,Czechia,16738,2370000,220715.59,6760000,0.6308,0.6093,0.0147
2021-12-15,Democratic Republic of Congo,2081,61932,670.42,202178,0.0022,0.0009,0.018000000000000002
2021-12-15,Denmark,8773,579275,99646.47,4700000,0.8093,0.7748999999999999,0.0053
2021-12-15,Djibouti,12,13526,13496.35,108945,0.10869999999999999,0.026000000000000002,0.013999999999999999
2021-12-15,Dominica,29,6286,87097.49,29184,0.4044,0.3786,0.0067
2021-12-15,Dominican Republic,206,410926,37514.76,6920000,0.6315,0.5174,0.0103
2021-12-15,Ecuador,719,534176,29861.46,14050000,0.7853,0.68,0.06280000000000001
2021-12-15,Egypt,879,371698,3565.16,30510000,0.2926,0.1746,0.057
2021-12-15,El Salvador,0,121267,18603.51,4470000,0.685,0.6335999999999999,0.0313
2021-12-15,Equatorial Guinea,5,13617,9391.74,249215,0.17190000000000003,0.14029999999999998,0.0128
2021-12-15,Eritrea,11,7686,2134.13,,,,0.0085
2021-12-15,Estonia,655,229869,173461.43,835235,0.6303,0.6077,0.008100000000000001
2021-12-15,Eswatini,1469,56200,47937.13,326455,0.2785,0.2519,0.0223
2021-12-15,Ethiopia,296,373860,3171.63,9060000,0.0768,0.0123,0.0183
2021-12-15,Europe,436155,80140000,106996.37,478220000,0.6385000000000001,0.5979,0.0184
2021-12-15,European Union,299447,50500000,112917.89,318720000,0.7127,0.6823,0.0173
2021-12-15,Faeroe Islands,0,4477,91268.63,41387,0.8437,0.8240999999999999,0.0029
2021-12-15,Falkland Islands,0,83,23526.08,,,,
2021-12-15,Fiji,11,52604,58261.22,659250,0.7301000000000001,0.6624,0.0132
2021-12-15,Finland,2225,209258,37715.28,4320000,0.7791,0.7363,0.0069
2021-12-15,France,65713,8440000,125250.87,52560000,0.7795000000000001,0.7173999999999999,0.0143
2021-12-15,French Polynesia,1,46335,163997.96,167068,0.5913,0.5577000000000001,0.0137
2021-12-15,Gabon,55,37681,16535.25,392898,0.1724,0.076,0.0076
2021-12-15,Gambia,0,10045,4039.11,245081,0.09849999999999999,0.0925,0.034
2021-12-15,Georgia,3278,898079,225660.86,1290000,0.3231,0.2673,0.0143
2021-12-15,Germany,56902,6690000,79744.10,60750000,0.7240000000000001,0.6934999999999999,0.016
2021-12-15,Ghana,293,131840,4154.78,2650000,0.0836,0.0493,0.0095
2021-12-15,Gibraltar,40,7629,226440.30,41099,1.2199,1.1855,0.0131
2021-12-15,Greece,4786,1020000,98107.21,7290000,0.7026,0.6562,0.0192
2021-12-15,Greenland,41,1917,33709.64,40385,0.7101999999999999,0.6657,
2021-12-15,Grenada,0,5915,52338.18,41064,0.36329999999999996,0.3103,0.0338
2021-12-15,Guatemala,341,622866,34129.89,6320000,0.34619999999999995,0.242,0.0258
2021-12-15,Guernsey,0,0,0,,,,
2021-12-15,Guinea,0,30814,2282.99,1690000,0.125,0.060599999999999994,0.0126
2021-12-15,Guinea-Bissau,2,6452,3201.21,385186,0.1911,0.0105,0.0231
2021-12-15,Guyana,66,38684,48946.70,406072,0.5138,0.3624,0.0265
2021-12-15,Haiti,14,25879,2242.22,120569,0.0104,0.0060999999999999995,0.0294
2021-12-15,High income,557664,122040000,100448.14,914590000,0.7528,0.6925,0.0155
2021-12-15,Honduras,70,378685,37631.44,4920000,0.4885,0.39280000000000004,0.0275
2021-12-15,Hong Kong,1,12496,1654.49,4820000,0.6381,0.6075,0.0171
2021-12-15,Hungary,5506,1210000,125389.21,6200000,0.6435,0.6139,0.0308
2021-12-15,Iceland,153,19861,53854.21,287229,0.7787999999999999,0.7673000000000001,0.0018
